1,1,2,1,1,5,9,12,14,20,27,33,37,55,78,108,161,223,265,365,450,543,648,771,856,940,1020,1083,1146,1160,1182,1180,1084,1017,929,827,749,653,564,499,446,390,344,309,276,242,213,186,167,144,131,108,97,85,74,64,54,46,41,35,30,25,25,26,23,22,17,16,13,12,6,4,4,4,3,3,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,2,2,6,4,5,11,9,10,14,17,28,33,48,55,57,73,91,126,173,223,248,322,379,488,562,629,747,864,954,997,1068,1080,1071,1037,1035,974,952,869,791,698,612,543,486,447,396,347,312,286,258,220,182,160,142,126,114,104,94,77,67,56,49,47,36,29,27,20,19,17,12,14,12,11,9,9,9,7,7,5,4,4,2,2,2,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,6,6,7,11,16,25,36,47,61,88,105,132,165,219,278,353,438,538,670,760,876,1006,1092,1135,1164,1160,1151,1074,1034,996,892,812,740,659,579,521,447,394,350,301,263,217,187,163,142,125,112,98,78,68,62,54,46,40,35,30,26,20,16,11,11,8,6,5,3,3,4,3,3,1,1,1,1,1,1,1,1,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,7,12,13,16,24,34,33,37,54,71,77,110,142,200,259,323,419,513,631,738,826,939,1021,1095,1155,1174,1165,1149,1070,1000,907,819,759,689,591,522,447,382,347,304,259,223,199,170,145,115,100,80,68,59,48,48,42,35,29,30,26,21,18,15,15,11,10,10,11,11,10,9,10,11,8,7,6,4,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,3,5,9,11,12,19,30,47,55,74,94,120,166,211,292,377,490,610,718,876,1055,1128,1188,1231,1251,1210,1154,1097,1005,926,862,762,688,615,561,479,428,359,308,270,234,200,174,137,127,116,100,102,89,79,72,58,47,41,40,34,29,26,24,19,13,13,12,9,8,7,7,7,7,6,5,4,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,3,5,11,18,24,24,26,35,45,43,68,79,93,123,171,212,288,371,478,623,742,874,968,1053,1114,1143,1161,1150,1126,1066,1032,952,895,803,737,655,581,524,462,401,335,296,245,211,181,153,123,102,84,75,66,58,51,45,39,34,23,16,13,13,12,9,8,8,9,8,8,8,4,4,4,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,3,3,2,5,8,9,12,24,31,38,45,63,88,119,157,204,248,304,407,484,608,712,811,909,986,1043,1072,1093,1084,1062,1019,973,924,874,778,714,643,565,509,449,403,338,303,262,234,204,179,147,123,106,94,82,68,58,55,41,35,26,22,16,17,15,14,11,7,7,6,5,4,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,5,4,5,6,8,11,12,17,23,33,45,49,59,81,116,163,200,255,339,445,564,669,779,894,990,1039,1124,1129,1165,1151,1104,1044,953,877,780,700,630,557,492,447,400,346,293,254,228,217,200,161,140,111,102,80,66,61,53,50,40,34,31,26,23,17,16,15,14,9,7,6,7,6,3,3,5,3,3,2,3,2,2,3,2,2,2,2,2,2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,2,3,7,10,15,21,24,26,46,65,95,129,164,189,267,342,438,559,683,849,963,1031,1105,1202,1228,1187,1162,1096,1046,955,861,777,725,653,582,523,469,401,350,307,290,272,230,191,169,151,139,114,94,88,76,62,54,46,35,27,20,21,22,18,11,10,10,10,9,8,7,7,3,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,2,2,3,7,14,17,17,23,38,44,68,94,121,152,199,234,285,373,441,514,618,705,783,874,970,988,1084,1087,1059,1013,955,882,831,779,729,653,596,518,467,417,363,316,289,243,217,200,171,148,133,116,101,88,75,63,59,48,42,36,33,28,22,18,15,15,14,9,7,5,5,6,6,8,7,3,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,6,4,9,12,14,19,17,28,45,75,109,144,189,260,308,383,488,613,717,819,926,1023,1091,1114,1130,1117,1109,1083,980,899,854,742,672,592,533,493,461,422,380,333,295,251,217,189,174,146,135,115,103,93,81,68,53,45,33,34,24,24,21,14,11,13,12,12,9,8,7,4,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,2,2,2,3,5,5,6,7,9,8,14,25,33,41,54,84,102,139,187,248,302,396,485,596,698,833,948,1017,1032,1091,1091,1058,1015,990,910,834,739,646,605,551,503,457,410,370,317,274,242,215,188,160,142,121,112,96,80,75,68,59,53,46,37,31,26,22,23,20,19,20,20,20,20,20,21,18,13,8,6,6,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,2,4,8,8,12,21,33,40,53,61,81,101,137,175,235,289,378,463,546,624,756,892,999,1083,1144,1170,1167,1141,1067,1039,946,852,763,694,648,564,532,474,430,373,342,300,261,228,209,173,151,138,113,95,91,77,72,65,58,49,44,37,36,36,30,26,22,20,18,18,16,16,16,12,10,7,7,8,5,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,4,6,8,7,10,9,12,17,27,36,54,82,122,159,227,310,403,516,642,765,937,1069,1143,1183,1225,1227,1187,1147,1051,979,883,783,718,656,588,518,462,402,345,294,269,233,206,190,159,134,112,97,86,73,63,59,51,41,32,24,22,18,12,13,12,9,9,10,10,10,7,7,7,7,6,5,4,3,3,3,2,2,1,1,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,3,3,2,2,3,7,16,27,27,35,55,68,87,107,128,159,199,256,319,420,500,597,681,812,903,976,1027,1066,1102,1088,1052,1007,964,919,858,805,721,644,586,525,459,405,351,326,280,244,226,201,171,143,127,117,99,74,66,54,46,39,38,30,31,29,23,17,12,10,7,7,8,8,7,6,7,5,5,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,4,6,12,11,14,20,28,34,59,73,97,113,153,199,275,375,460,576,744,878,1001,1117,1192,1237,1226,1205,1162,1104,1032,925,841,754,678,587,525,463,407,361,310,280,260,217,192,159,131,109,97,86,74,66,54,47,46,44,40,35,30,28,25,23,23,17,15,17,17,16,12,11,10,10,7,5,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,3,3,5,6,12,23,32,36,46,49,67,84,113,161,207,276,344,451,502,594,704,823,904,1044,1106,1170,1166,1139,1076,1060,997,929,840,804,706,612,517,471,419,365,321,273,235,201,165,146,128,115,98,80,73,65,59,54,52,44,41,33,31,21,20,16,15,12,8,6,5,5,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,7,8,12,15,16,29,32,47,68,98,126,173,216,269,365,434,552,658,755,821,894,971,1047,1080,1103,1085,1049,988,930,869,793,721,649,578,531,469,398,343,282,251,217,183,158,138,118,112,88,74,66,54,43,40,39,36,34,32,34,33,32,26,19,17,18,12,10,10,7,7,10,10,10,9,7,6,6,6,4,6,8,8,8,7,7,7,7,7,6,6,5,4,4,3,3,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,3,3,4,6,16,18,22,34,43,56,70,88,99,158,201,271,353,421,497,584,716,846,939,1056,1111,1137,1148,1126,1098,1028,963,895,853,775,690,598,516,451,383,337,305,268,226,207,179,158,129,117,99,86,77,67,60,51,50,42,32,26,23,23,19,19,16,10,7,6,5,4,3,4,4,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,3,7,10,15,15,27,33,54,80,96,136,172,223,296,397,499,599,734,882,1006,1068,1138,1168,1203,1182,1168,1097,1008,934,863,767,684,615,542,495,430,380,339,299,277,225,201,171,144,131,111,105,90,83,72,63,54,48,43,38,32,23,19,16,13,12,9,8,7,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,1,3,4,3,4,10,15,17,11,16,21,35,54,89,105,130,159,201,253,341,433,498,574,678,797,913,1038,1104,1137,1141,1120,1099,1041,951,896,838,747,696,603,520,457,403,354,317,266,231,207,187,164,155,136,120,103,90,75,64,55,50,41,34,35,32,28,27,18,13,12,9,5,5,5,4,3,3,3,4,3,2,2,3,4,5,4,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,6,8,10,11,9,13,21,24,29,44,65,86,105,145,203,250,323,408,512,598,712,849,942,1045,1098,1117,1122,1148,1117,1044,997,937,855,806,739,648,563,516,448,395,343,305,270,229,198,164,148,120,112,96,85,85,77,77,67,54,43,39,32,33,28,21,21,20,9,9,6,4,2,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,3,6,5,7,7,5,7,12,20,30,34,41,52,71,98,123,164,228,289,369,434,522,632,754,892,1017,1083,1093,1110,1146,1144,1091,1032,951,873,803,715,651,595,524,458,398,358,322,284,260,221,198,174,149,127,116,104,94,82,74,64,58,42,33,29,22,22,16,13,12,8,7,5,4,4,5,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,2,2,2,3,3,4,5,5,10,15,26,34,49,68,97,137,166,212,272,351,438,526,649,749,885,989,1061,1139,1194,1196,1174,1152,1087,1009,920,822,740,664,579,529,449,400,343,279,241,204,166,139,131,110,97,81,69,60,49,45,39,36,33,33,32,28,24,19,16,13,13,10,11,8,8,6,6,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,2,6,7,8,9,13,15,24,38,53,61,81,112,146,183,238,276,344,450,581,700,807,931,1049,1125,1190,1215,1232,1154,1096,1030,959,876,823,741,662,597,533,475,414,362,314,273,243,210,193,167,141,115,101,88,70,55,39,33,26,26,22,17,15,13,11,6,6,4,4,2,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,4,3,5,6,9,10,8,10,11,20,22,31,46,71,115,161,197,220,281,350,443,576,689,796,918,1010,1068,1116,1165,1155,1130,1066,994,921,832,726,635,559,505,460,405,373,327,294,265,229,203,170,141,122,106,97,82,70,61,54,43,39,29,29,22,18,17,14,14,15,15,13,10,7,6,5,5,4,3,2,2,2,2,1,2,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,4,7,12,14,25,25,21,31,46,58,69,88,131,167,216,292,405,478,602,710,845,956,1035,1111,1139,1148,1152,1122,1053,993,926,826,784,701,617,553,496,433,394,351,309,284,245,223,189,150,127,106,88,77,73,66,45,38,35,33,32,23,22,17,16,14,10,8,8,8,7,6,3,3,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,3,4,8,5,3,3,4,5,4,4,7,11,11,15,22,35,37,47,53,75,113,145,175,222,310,414,497,601,716,803,880,991,1028,1075,1073,1031,1009,991,942,902,836,759,685,611,549,465,449,384,346,315,262,251,215,189,160,141,131,120,102,88,77,62,53,46,40,33,26,22,16,10,7,7,8,9,7,6,6,5,3,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,2,1,1,1,3,3,5,7,11,20,27,35,48,63,86,116,153,181,227,289,369,487,650,749,871,979,1070,1125,1179,1202,1203,1158,1084,1027,929,855,780,716,647,592,537,479,399,345,302,258,219,182,161,143,125,108,99,87,74,65,58,45,35,34,31,27,22,17,10,9,9,7,9,7,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,4,5,8,11,12,17,23,27,31,49,70,102,123,162,210,254,321,424,555,668,803,940,1027,1124,1174,1197,1187,1180,1089,1051,984,914,799,733,667,584,518,457,400,363,328,283,243,218,197,180,159,132,112,97,81,76,68,61,50,46,41,39,35,27,28,24,25,18,18,14,11,10,9,4,4,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,3,2,3,4,8,12,16,20,23,36,50,65,90,117,159,207,267,343,439,527,675,772,899,1012,1111,1203,1206,1216,1201,1099,1032,982,921,832,738,648,564,498,443,408,353,303,258,224,190,162,124,105,93,78,62,58,48,47,40,34,29,26,26,18,17,13,9,5,6,4,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,2,2,2,4,4,6,5,7,13,18,28,49,64,109,120,157,196,239,306,406,511,613,729,834,925,997,1065,1091,1100,1087,1065,1010,963,856,781,706,626,578,503,434,428,380,331,290,251,224,190,174,157,127,98,87,73,62,52,44,39,36,32,28,23,21,17,14,12,12,8,8,5,5,4,3,3,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,2,3,3,5,5,5,6,9,6,9,16,13,18,28,44,53,74,92,117,152,201,289,362,474,567,675,760,840,986,1054,1096,1159,1129,1126,1088,1020,966,928,827,757,693,626,562,494,451,392,362,297,251,205,180,155,128,109,99,88,72,64,61,56,50,44,42,40,35,35,27,24,19,18,15,13,14,11,10,9,8,6,6,5,4,4,4,3,2,3,3,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,2,1,0,0,0,0,0,0,0,0
1,5,4,5,5,6,10,20,36,47,64,83,109,142,199,257,323,402,523,649,757,850,955,1059,1093,1133,1152,1134,1090,1030,1004,928,857,772,723,643,560,495,428,396,341,302,275,232,196,181,154,138,127,110,90,78,74,65,58,49,45,41,36,32,30,26,24,23,20,16,13,10,9,5,4,2,2,3,3,3,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2,2,1,5,6,5,7,8,4,8,15,17,21,27,44,56,92,122,154,196,258,315,394,490,600,716,853,950,1037,1112,1110,1123,1125,1091,1068,1024,960,861,784,721,640,579,508,456,400,356,301,267,225,201,164,143,121,105,90,80,77,64,57,55,52,42,37,31,21,20,18,15,12,11,10,8,7,6,6,4,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,2,3,8,10,16,17,33,29,40,50,72,102,112,144,184,252,331,381,467,554,619,766,882,1016,1079,1146,1179,1154,1108,1048,964,894,831,764,705,632,554,499,438,379,350,309,271,230,201,172,150,133,116,104,83,72,64,57,41,36,29,25,19,19,14,11,12,9,6,4,5,3,3,3,2,2,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,5,6,4,8,15,22,25,37,57,76,114,148,190,254,348,458,601,691,847,958,1070,1152,1149,1164,1150,1160,1121,1025,946,855,802,732,657,574,496,439,398,366,316,271,238,207,188,157,143,128,117,94,77,71,64,57,45,39,39,34,28,23,22,16,16,14,13,9,9,8,6,3,3,3,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,6,14,15,16,24,42,59,84,100,116,149,202,254,309,397,490,612,736,871,978,1036,1104,1151,1153,1113,1086,1022,976,931,852,747,700,588,514,448,408,343,296,270,230,199,182,159,142,116,103,81,68,59,46,41,36,29,31,28,25,21,19,18,17,15,8,7,6,6,8,6,6,6,7,5,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,3,4,8,5,6,11,18,24,27,34,36,54,71,93,129,163,202,280,371,488,623,757,859,915,1050,1123,1150,1144,1120,1091,1047,968,909,824,747,688,607,539,454,400,356,305,272,245,207,171,144,121,105,89,87,78,70,60,56,54,48,38,35,29,26,23,21,19,15,15,12,12,10,10,7,7,7,7,5,6,4,2,2,2,2,2,2,2,3,3,3,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,9,7,14,20,32,47,69,93,117,147,196,250,325,413,519,629,752,869,940,1056,1110,1136,1186,1181,1104,1051,1001,932,865,786,732,678,606,545,479,429,345,297,256,225,197,161,141,124,113,100,91,79,70,57,51,48,40,38,36,31,27,22,16,11,7,4,4,3,3,2,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,4,4,6,10,16,10,13,22,23,38,55,72,96,136,172,236,324,424,545,652,760,904,1023,1111,1204,1193,1242,1268,1202,1126,1022,930,838,730,641,569,516,439,380,342,299,268,222,201,178,156,133,110,91,85,72,60,56,50,43,34,26,23,17,10,8,6,6,5,4,4,3,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2,3,3,5,6,8,9,11,10,19,22,25,38,51,71,91,134,166,203,276,339,428,526,633,725,848,953,1039,1106,1139,1134,1115,1085,1032,961,879,838,762,714,616,539,477,425,356,320,284,240,209,178,151,127,105,107,96,84,69,58,50,39,31,26,21,20,21,23,21,20,20,19,14,11,7,5,6,6,6,6,5,5,5,4,4,3,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,4,6,6,9,11,14,23,31,43,53,68,88,117,149,176,244,319,431,547,688,806,907,1040,1148,1180,1187,1183,1135,1105,1039,969,889,808,734,634,562,523,495,436,383,321,288,256,218,186,158,138,120,106,92,73,67,58,50,47,42,40,35,32,25,23,19,18,16,15,13,10,8,6,3,3,3,3,5,3,3,3,2,2,2,2,2,2,3,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
