327.9783902839882,190.44193257785747,312.9842565377837,390.1585382281424,354.27171360780244,319.5549281491742,143.8587080391358
355.4470465781523,266.4210153233408,538.7001085741018,628.6789005448067,594.9661595947043,492.1251307986555,208.8323366148335
183.82086100799683,278.1946216979512,206.26780257467246,303.4406757100666,241.54884046950792,205.58890084003826,97.82230666714624
182.24558101309938,99.23823200637175,176.80099557121446,194.8824177759281,189.24827720172647,174.19256173105097,82.40918070134788
135.61740978457297,131.2051399493871,249.44717949036573,273.89103976695105,267.38333715820244,224.86988210923977,91.72294060042314
129.49281385638199,96.97916686062439,178.16124859154198,171.46720061042896,172.31467442699085,175.91050096489047,70.90323329560817
254.89535471389613,504.5204463237612,411.6479798330998,418.54696263292834,418.37771550524036,374.7847965708942,186.25731401359656
425.34919606044014,238.89420473684024,426.95978124014573,472.9977175016771,461.2927985098078,406.68943982795196,164.3960827728239
748.2592113867063,848.2427920889655,1068.1982792408405,1373.3214741585703,1206.5003303165747,914.935714461346,511.71388157749624
186.18369228035672,265.3430477107308,360.5635874674332,402.4121877213501,391.3507864121431,312.7613572860375,150.37343237223612
304.6834179009892,232.10007317054598,427.8074243040765,484.6288815689682,466.5513331112364,386.81979858463103,180.46900596734426
703.4197651173972,3995.488577390182,509.505143669173,484.8600771970839,483.4518526016563,483.7503910324543,170.61839857174238
158.03336929291567,130.7943758722619,224.23040447347293,217.51958222273709,218.30470084360923,207.91020197961464,86.81335298814709
328.4195289905212,626.7435893550976,378.344132179326,461.03888833890016,423.77441890492537,354.63529147302387,160.7153457778252
270.1613359810481,5530.877571393631,238.3457285681316,230.96045490721409,232.03638383393005,239.21135011444647,76.56535999069536
320.0782233894244,192.58023314745998,309.702322652219,294.31163036753395,294.26262455671525,293.6202068145583,114.43292493969496
112.8074040763769,134.00019356062998,198.10554317964903,197.21632155106025,197.91025278088554,175.06416474908121,75.53539166608071
69.5211413185329,7908.556125172112,171.95165814886172,170.66962359211874,172.03165095508731,154.2874479323683,58.78743533351236
329.2342743881478,278.32878013569376,486.1671892426299,534.6030744240171,521.8003786095941,413.87068704677813,236.79693962503188
181.2702303715055,166.9255337213368,331.53021199402843,372.1332954469355,358.6727207389699,282.0491880531353,122.58913587240893
255.75623546770737,164.86309873723485,314.5667372604473,323.5895196032165,322.4269750013223,280.5514144161225,136.00347755757008
195.82061560219472,281.4252383628119,224.05443054932914,245.85366014326056,239.56913065255148,209.77163035689114,79.96947000639753
310.4485417912792,328.45101778656743,271.37544744752563,282.7469942028814,280.49808962435134,261.35348124954135,222.9239088841812
226.98051294667133,127.87225245546853,241.61205743390317,221.93768174743045,222.380557733534,229.21303943456536,79.1893767046162
435.3133661040988,172.92681466372227,343.471388559735,356.2013819733215,354.2658594687984,333.3593142159049,129.93375627634003
