1,2,3,2,3,8,12,15,20,25,34,47,67,87,105,119,122,135,129,123,125,122,111,111,102,93,83,71,62,52,45,38,37,31,28,29,27,22,24,19,15,13,11,10,7,4,3,4,3,2,1,0
1,2,3,2,1,2,3,4,4,7,12,11,12,18,22,24,28,41,47,57,74,92,93,104,119,121,121,118,108,96,99,83,77,74,70,64,55,49,42,37,30,26,20,17,14,13,12,11,14,8,5,7,4,3,3,1,0
1,4,5,5,5,7,9,14,16,19,27,30,39,56,80,100,114,124,134,147,141,132,128,124,104,98,90,80,74,74,70,65,60,45,36,32,27,23,17,13,10,11,10,10,8,9,7,6,3,1,0
1,2,3,6,7,6,4,4,6,6,9,10,14,18,21,23,30,36,48,51,71,73,89,95,93,100,97,95,98,97,92,91,89,81,80,78,68,57,51,45,41,40,35,31,26,23,18,17,11,10,6,4,2,3,2,1,1,0
1,1,3,2,4,4,4,4,5,7,7,13,15,19,28,36,41,61,76,92,109,122,121,107,107,105,101,89,78,74,70,64,57,49,39,29,27,22,17,15,9,10,6,3,2,1,0
1,2,6,4,2,10,7,9,13,18,19,23,29,42,58,70,86,87,98,102,106,102,97,95,109,106,101,98,85,85,81,68,60,51,44,37,25,22,21,19,17,14,13,13,13,12,10,9,9,5,3,2,1,0
1,3,4,5,6,10,11,17,28,42,56,73,92,112,129,131,130,137,127,123,118,102,91,81,79,65,55,42,41,31,23,19,16,12,10,5,1,0
1,2,1,2,5,11,13,14,14,11,13,13,14,15,18,16,19,22,30,31,42,51,61,55,58,57,70,74,78,88,83,80,78,68,64,63,51,47,42,41,39,31,33,30,31,24,22,20,19,17,15,11,11,13,12,8,6,7,6,7,6,4,3,2,3,2,0
1,2,4,10,15,19,21,21,29,37,43,56,68,67,77,82,96,110,105,104,110,115,101,98,82,77,69,52,47,40,35,29,25,21,17,14,13,7,6,5,6,4,2,1,0
1,3,4,7,11,10,10,11,13,19,26,34,47,54,62,72,78,89,105,103,106,101,95,96,96,91,78,78,71,69,60,49,47,46,46,43,38,35,31,31,26,26,25,21,16,13,13,12,10,6,6,5,4,2,1,0
1,2,1,3,5,4,7,10,17,26,31,42,53,65,78,85,90,93,117,129,137,127,116,100,90,91,78,73,68,54,51,40,37,26,20,18,17,17,15,13,12,11,11,14,11,9,7,5,4,4,3,2,1,0
1,1,2,5,12,19,27,27,32,41,52,72,76,92,113,122,126,134,134,128,116,102,87,71,68,61,61,60,62,56,47,43,35,33,33,26,21,23,20,13,9,7,6,6,6,5,6,5,6,4,3,2,2,1,2,2,0
1,2,6,10,11,11,17,20,24,25,20,32,41,42,57,72,85,99,112,116,122,135,141,130,131,111,101,93,89,76,75,67,56,40,32,29,24,21,18,15,15,15,13,12,9,8,4,1,0
1,2,1,2,1,3,4,5,3,8,9,10,10,18,21,23,32,51,60,72,88,96,110,137,132,122,119,125,113,111,111,104,91,88,85,71,68,63,54,51,43,40,35,34,33,30,26,22,18,13,12,13,13,13,12,10,5,2,1,0
1,2,3,2,4,3,4,8,7,7,17,28,36,46,50,62,65,80,92,88,104,102,114,120,118,110,96,91,80,68,56,48,36,28,20,23,19,18,15,15,14,14,9,9,11,11,11,12,11,12,9,7,5,3,1,0
1,3,6,9,11,13,24,32,34,44,56,72,88,119,136,140,146,150,139,123,113,97,86,81,69,61,53,43,38,33,32,22,20,16,10,7,6,5,4,4,2,3,3,2,2,1,0
1,2,1,2,4,6,8,9,15,15,19,25,32,47,54,70,88,102,128,121,128,130,135,131,119,118,113,99,88,78,60,50,42,37,24,22,20,18,16,19,17,13,12,12,10,10,8,7,7,6,5,4,3,2,1,2,1,2,1,0
1,2,6,7,5,5,3,6,6,9,12,15,16,27,34,41,56,73,92,111,130,127,122,122,120,126,118,100,91,77,66,66,60,53,46,38,31,27,21,19,17,16,12,9,7,5,3,2,1,0
1,2,5,11,14,13,15,19,20,28,35,50,63,74,79,92,96,104,109,112,110,105,109,105,106,101,94,86,75,71,64,59,56,48,40,34,29,22,20,19,16,11,8,5,2,2,0
1,1,2,3,2,3,6,10,15,25,42,53,70,86,91,96,103,123,118,118,117,124,113,108,105,92,78,75,70,62,55,49,45,43,39,28,25,20,17,16,12,10,9,10,8,6,4,3,2,1,0
1,1,3,3,3,4,11,19,24,33,45,60,80,94,111,114,106,106,106,109,102,91,94,79,75,67,60,56,49,41,39,33,28,28,26,25,23,22,15,13,12,9,6,7,6,3,1,0
1,1,2,1,2,1,4,4,6,5,8,7,10,16,23,29,35,45,63,69,85,89,99,110,123,122,126,126,119,109,106,102,92,83,72,66,59,47,38,30,29,25,20,15,12,11,9,9,8,6,5,4,3,2,2,3,2,1,0
1,3,6,11,9,6,6,10,11,12,17,26,37,44,47,51,60,74,92,96,109,111,118,113,107,95,78,72,67,69,59,53,48,46,43,36,34,34,33,26,22,20,20,21,19,19,18,14,12,8,7,5,3,2,1,0
1,2,3,7,10,18,30,39,56,59,69,96,104,108,119,124,127,128,127,116,103,87,85,77,70,60,49,42,36,31,28,28,20,16,12,13,9,7,6,5,6,4,3,2,1,0
1,7,10,11,12,20,27,37,56,56,72,72,88,104,121,123,121,116,119,119,118,107,104,80,71,69,59,52,46,40,33,28,25,21,14,12,10,6,3,2,3,2,1,2,1,2,1,0
1,2,3,4,13,18,28,47,56,71,90,111,126,139,142,138,136,129,116,107,99,87,79,71,63,55,53,43,37,35,27,22,18,14,14,11,9,6,4,2,3,3,1,0
1,2,3,4,1,2,5,4,7,17,24,31,37,48,67,91,94,96,99,116,106,111,102,98,102,94,82,76,61,60,59,45,36,30,25,16,12,11,12,11,10,7,5,4,3,2,2,1,0
1,2,3,4,7,11,19,29,30,32,34,47,63,70,79,95,110,106,108,108,112,110,101,93,91,91,79,70,61,64,58,53,42,33,25,23,19,18,15,13,11,10,9,8,7,6,7,6,5,4,3,1,0
1,3,5,7,22,21,25,29,37,44,46,41,50,51,53,58,69,79,77,91,101,97,88,89,88,75,76,73,75,75,69,62,52,50,49,38,35,33,29,29,24,20,17,14,14,11,7,6,4,3,2,1,2,1,2,0
1,3,3,3,4,6,10,11,13,22,32,38,51,63,78,98,114,117,118,116,120,119,118,106,109,99,97,92,84,71,62,57,48,42,35,28,23,22,21,18,17,18,13,14,10,7,5,3,2,3,2,2,1,0
1,3,4,10,10,10,18,23,27,38,44,61,74,85,94,102,112,126,128,129,123,114,99,99,89,74,64,63,49,47,42,33,29,22,22,23,20,17,15,10,9,6,2,1,2,2,1,0
1,2,4,6,10,10,11,21,25,25,29,31,39,43,64,74,80,79,76,79,86,85,95,110,111,112,103,97,87,72,63,56,53,48,45,43,39,33,30,25,22,17,16,11,7,6,6,4,3,2,1,0
1,2,4,5,8,7,11,14,15,19,25,31,30,35,47,62,73,81,82,81,86,98,101,100,95,91,92,94,81,80,74,68,68,66,50,46,43,36,31,24,22,19,15,14,12,10,9,6,2,2,1,0
1,3,2,5,6,8,8,12,17,37,41,54,71,74,92,105,112,124,145,135,130,118,112,105,98,83,70,61,54,49,49,46,40,32,21,16,17,11,9,8,7,4,3,1,0
1,1,3,4,3,6,6,10,16,21,27,31,38,46,66,83,106,105,119,118,120,117,122,120,103,91,83,80,75,69,57,56,50,49,47,41,32,25,21,19,17,18,14,14,15,13,11,10,8,9,6,5,4,2,1,0
1,2,1,4,4,2,4,5,9,18,21,22,30,35,53,69,84,99,107,117,129,132,133,119,119,104,98,90,77,68,63,55,41,37,34,31,25,20,18,18,13,9,6,5,5,4,3,2,0
1,1,2,6,6,10,9,11,18,23,39,50,62,75,92,103,114,130,138,136,136,123,116,110,99,94,89,85,86,77,63,57,55,43,38,36,32,25,18,16,16,13,12,9,7,5,3,0
